tick,true_log_vol,true_vol,true_hypo,return,is_outlier,outlier_sigma,est_log_vol,est_vol,vol_std,est_hypo,weight_calm,weight_trend,weight_crisis,ess,min_weight,outlier_frac,learned_mu,learned_sigma,latency_us
155,-5.263519,0.005177,0,0.00556767,0,0.0,-4.891232,0.007721,0.001803,1,0.3557,0.4989,0.1454,509.56,0.1454,0.0134,-4.9385,0.1170,161.90
156,-5.323045,0.004878,0,-0.00246200,0,0.0,-4.944615,0.007337,0.001791,1,0.3573,0.4967,0.1460,510.89,0.1460,0.0218,-4.9985,0.0819,162.60
157,-5.431694,0.004376,0,-0.01025353,0,0.0,-4.888810,0.007740,0.001808,1,0.3711,0.4895,0.1394,510.39,0.1394,0.0154,-5.0000,0.0950,161.90
158,-5.353875,0.004730,0,0.00806214,0,0.0,-4.880734,0.007802,0.001818,1,0.3808,0.4844,0.1348,510.04,0.1348,0.0129,-5.0000,0.0946,162.60
159,-5.340926,0.004791,0,-0.00074680,0,0.0,-4.935347,0.007403,0.001797,1,0.3587,0.4917,0.1496,510.54,0.1496,0.0559,-5.0000,0.2028,176.40
160,-5.463079,0.004240,0,-0.00476191,0,0.0,-4.966362,0.007179,0.001756,1,0.3632,0.4870,0.1498,510.17,0.1498,0.0140,-4.9881,0.0800,162.20
161,-5.496231,0.004102,0,0.00318398,0,0.0,-5.013786,0.006861,0.001740,1,0.3701,0.4838,0.1462,510.77,0.1462,0.0172,-4.9888,0.1121,164.10
162,-5.577353,0.003783,0,0.00153418,0,0.0,-5.074130,0.006485,0.001755,1,0.3812,0.4787,0.1401,511.09,0.1401,0.0286,-4.9815,0.0800,164.00
163,-5.521769,0.003999,0,-0.00077460,0,0.0,-5.142346,0.006099,0.001816,1,0.3839,0.4752,0.1408,510.00,0.1408,0.0467,-5.0000,0.0867,170.60
164,-5.560703,0.003846,0,-0.00687147,0,0.0,-5.088235,0.006369,0.001616,1,0.3791,0.4766,0.1444,506.81,0.1444,0.0136,-4.9888,0.1121,163.70
165,-5.424640,0.004407,0,-0.00458523,0,0.0,-5.104783,0.006262,0.001580,1,0.3877,0.4711,0.1411,509.93,0.1411,0.0134,-5.0000,0.0800,162.60
166,-5.518300,0.004013,0,0.00237543,0,0.0,-5.155400,0.005975,0.001596,1,0.4049,0.4645,0.1306,510.21,0.1306,0.0190,-4.9569,0.1151,167.20
167,-5.519326,0.004009,0,-0.00343918,0,0.0,-5.164986,0.005964,0.001788,1,0.4274,0.4663,0.1063,509.78,0.1063,0.0148,-4.9755,0.0822,161.30
168,-5.571446,0.003805,0,-0.00287321,0,0.0,-5.210662,0.005747,0.001967,1,0.4536,0.4680,0.0784,509.23,0.0784,0.0159,-5.0000,0.1782,161.80
169,-5.803805,0.003016,0,-0.00285788,0,0.0,-5.265436,0.005452,0.001885,0,0.4759,0.4591,0.0650,510.13,0.0650,0.0152,-5.0005,0.0876,159.20
170,-5.664757,0.003466,0,0.00172303,0,0.0,-5.343981,0.005055,0.001735,0,0.5011,0.4379,0.0611,508.17,0.0611,0.0203,-5.0003,0.0876,160.90
171,-5.616348,0.003638,0,-0.00073566,0,0.0,-5.436596,0.004646,0.001697,0,0.5221,0.4134,0.0645,504.99,0.0645,0.0368,-5.0001,0.0875,187.60
172,-5.924066,0.002674,0,-0.00285035,0,0.0,-5.467779,0.004473,0.001534,0,0.5323,0.3985,0.0692,510.61,0.0692,0.0136,-4.9999,0.0874,171.50
173,-5.991581,0.002500,0,-0.00192219,0,0.0,-5.537414,0.004183,0.001472,0,0.5586,0.3732,0.0682,508.70,0.0682,0.0163,-4.9998,0.0873,164.60
174,-5.950018,0.002606,0,-0.00043222,0,0.0,-5.640509,0.003821,0.001488,0,0.5735,0.3531,0.0734,503.29,0.0734,0.0474,-4.9996,0.0872,164.10
175,-5.999063,0.002481,0,0.00550146,0,0.0,-5.466050,0.004423,0.001338,0,0.5096,0.3917,0.0987,490.04,0.0987,0.0160,-5.0005,0.0863,160.20
176,-6.041187,0.002379,0,0.00388815,0,0.0,-5.449071,0.004483,0.001299,0,0.5084,0.3896,0.1021,511.28,0.1021,0.0126,-5.0012,0.0855,160.00
177,-6.036275,0.002390,0,-0.00274741,0,0.0,-5.477139,0.004365,0.001286,0,0.5243,0.3777,0.0980,511.17,0.0980,0.0137,-5.0020,0.0847,162.40
178,-6.060424,0.002333,0,-0.00186464,0,0.0,-5.531615,0.004151,0.001284,0,0.5513,0.3594,0.0893,510.32,0.0893,0.0167,-5.0027,0.0839,161.60
179,-6.136949,0.002162,0,-0.00118327,0,0.0,-5.607224,0.003876,0.001292,0,0.5850,0.3357,0.0793,509.04,0.0793,0.0220,-5.0034,0.0832,161.10
180,-6.155632,0.002121,0,0.00140610,0,0.0,-5.683778,0.003612,0.001272,0,0.6169,0.3117,0.0714,508.70,0.0714,0.0181,-5.0040,0.0825,161.90
181,-6.136105,0.002163,0,-0.00118286,0,0.0,-5.776256,0.003316,0.001240,0,0.6498,0.2864,0.0639,507.76,0.0639,0.0191,-5.0046,0.0819,160.90
182,-6.030997,0.002403,0,-0.00443355,0,0.0,-5.636924,0.003734,0.001154,0,0.5972,0.3176,0.0852,501.97,0.0852,0.0146,-5.0052,0.0812,160.00
183,-6.110788,0.002219,0,0.00237240,0,0.0,-5.662803,0.003642,0.001133,0,0.6117,0.3069,0.0814,511.14,0.0814,0.0132,-5.0058,0.0806,162.50
184,-6.144933,0.002144,0,0.00192225,0,0.0,-5.706706,0.003494,0.001118,0,0.6324,0.2921,0.0755,510.85,0.0755,0.0143,-5.0063,0.0801,161.50
185,-6.351859,0.001744,0,-0.00025798,0,0.0,-5.776015,0.003292,0.001156,0,0.6275,0.2885,0.0840,509.42,0.0840,0.0623,-5.0068,0.0796,170.70
186,-6.353223,0.001741,0,0.00123325,0,0.0,-5.855806,0.003056,0.001125,0,0.6608,0.2662,0.0730,508.97,0.0730,0.0175,-5.0072,0.0790,160.40
187,-6.464163,0.001558,0,-0.00056543,0,0.0,-5.963871,0.002774,0.001116,0,0.6942,0.2419,0.0639,505.14,0.0639,0.0292,-5.0077,0.0786,161.30
188,-6.448259,0.001583,0,-0.00134841,0,0.0,-6.029989,0.002592,0.001031,0,0.7166,0.2252,0.0582,509.55,0.0582,0.0146,-5.0081,0.0781,161.30
189,-6.486918,0.001523,0,-0.00155091,0,0.0,-6.068778,0.002481,0.000952,0,0.7288,0.2144,0.0568,510.64,0.0568,0.0132,-5.0085,0.0777,160.90
190,-6.381280,0.001693,0,0.00367614,0,0.0,-5.889976,0.002907,0.000930,0,0.6609,0.2553,0.0838,500.21,0.0838,0.0158,-5.0089,0.0773,160.80
191,-6.332563,0.001777,0,0.00202183,0,0.0,-5.904824,0.002865,0.000916,0,0.6697,0.2507,0.0796,511.10,0.0796,0.0126,-5.0093,0.0769,161.10
192,-6.410903,0.001644,0,0.00114169,0,0.0,-5.968198,0.002701,0.000905,0,0.6997,0.2326,0.0678,510.49,0.0678,0.0167,-5.0096,0.0765,160.80
193,-6.390501,0.001677,0,-0.00195636,0,0.0,-5.977624,0.002671,0.000881,0,0.7038,0.2292,0.0671,511.33,0.0671,0.0124,-5.0099,0.0762,160.50
194,-6.472480,0.001545,0,0.00059920,0,0.0,-6.059823,0.002478,0.000877,0,0.7333,0.2085,0.0582,510.09,0.0582,0.0252,-5.0103,0.0758,159.40
195,-6.437692,0.001600,0,0.00020617,0,0.0,-6.144670,0.002303,0.000899,0,0.7331,0.2028,0.0641,508.83,0.0641,0.0546,-5.0106,0.0755,169.00
196,-6.555570,0.001422,0,0.00215574,0,0.0,-6.094648,0.002391,0.000842,0,0.7136,0.2135,0.0728,509.44,0.0728,0.0124,-5.0108,0.0752,160.30
197,-6.489024,0.001520,0,0.00070895,0,0.0,-6.177325,0.002214,0.000818,0,0.7478,0.1925,0.0597,509.44,0.0597,0.0203,-5.0111,0.0749,159.60
198,-6.530446,0.001458,0,-0.00182286,0,0.0,-6.162803,0.002231,0.000777,0,0.7411,0.1962,0.0627,511.20,0.0627,0.0121,-5.0114,0.0746,160.10
199,-6.543927,0.001439,0,-0.00023205,0,0.0,-6.245824,0.002074,0.000789,0,0.7525,0.1846,0.0628,509.77,0.0628,0.0460,-5.0116,0.0744,163.30
200,-6.595072,0.001367,0,-0.00232115,0,0.0,-6.156502,0.002240,0.000767,0,0.7146,0.2077,0.0778,509.13,0.0778,0.0129,-5.0089,0.0760,174.80
201,-6.450555,0.001580,0,0.00120514,0,0.0,-6.201851,0.002145,0.000747,0,0.7384,0.1956,0.0660,510.79,0.0660,0.0138,-5.0063,0.0775,202.40
202,-6.281823,0.001870,0,0.00180662,0,0.0,-6.187705,0.002169,0.000732,0,0.7343,0.1989,0.0668,511.23,0.0668,0.0120,-5.0039,0.0790,160.00
203,-6.238130,0.001954,0,-0.00421910,0,0.0,-5.957131,0.002703,0.000814,0,0.6066,0.2749,0.1185,501.96,0.1185,0.0230,-5.0016,0.0804,158.90
204,-6.091847,0.002261,0,-0.00010996,0,0.0,-5.984964,0.002655,0.000886,0,0.5799,0.2868,0.1333,508.99,0.1333,0.0935,-4.9994,0.0817,191.20
205,-6.081712,0.002284,0,-0.00193537,0,0.0,-5.991246,0.002638,0.000879,0,0.5970,0.2861,0.1169,510.86,0.1169,0.0131,-4.9973,0.0830,162.80
206,-6.045225,0.002369,0,0.00148841,0,0.0,-6.030128,0.002542,0.000865,0,0.6337,0.2731,0.0932,510.17,0.0932,0.0141,-4.9953,0.0842,162.30
207,-6.049869,0.002358,0,0.00148196,0,0.0,-6.067753,0.002450,0.000844,0,0.6642,0.2589,0.0769,510.47,0.0769,0.0136,-4.9934,0.0853,160.80
208,-5.884829,0.002781,0,-0.00014401,0,0.0,-6.127836,0.002333,0.000887,0,0.6593,0.2563,0.0844,509.42,0.0844,0.0737,-4.9916,0.0864,226.20
209,-5.927412,0.002665,0,-0.00356912,0,0.0,-5.942773,0.002763,0.000903,0,0.5588,0.3186,0.1226,503.37,0.1226,0.0169,-4.9899,0.0874,170.20
210,-6.086202,0.002274,0,0.00140525,0,0.0,-5.986394,0.002652,0.000887,0,0.6037,0.2989,0.0973,509.81,0.0973,0.0151,-4.9883,0.0884,164.40
211,-6.040941,0.002379,0,-0.00288811,0,0.0,-5.919910,0.002819,0.000891,0,0.5753,0.3199,0.1048,511.10,0.1048,0.0130,-4.9894,0.0888,160.60
212,-6.120103,0.002198,0,-0.00016022,0,0.0,-5.962533,0.002726,0.000943,0,0.5690,0.3192,0.1118,508.82,0.1118,0.0791,-4.9904,0.0892,184.10
213,-6.179127,0.002072,0,-0.00003315,0,0.0,-6.007772,0.002636,0.001006,0,0.5535,0.3205,0.1260,508.63,0.1260,0.0930,-4.9913,0.0896,187.70
214,-6.119596,0.002199,0,-0.00073152,0,0.0,-6.107268,0.002403,0.000975,0,0.6267,0.2810,0.0923,508.08,0.0923,0.0223,-4.9922,0.0900,164.20
215,-6.088065,0.002270,0,-0.00134333,0,0.0,-6.156824,0.002278,0.000904,0,0.6672,0.2583,0.0745,509.92,0.0745,0.0140,-4.9931,0.0903,161.00
216,-5.906123,0.002723,0,-0.00062895,0,0.0,-6.262503,0.002062,0.000854,0,0.7237,0.2185,0.0578,507.24,0.0578,0.0212,-4.9939,0.0907,161.60
217,-5.819186,0.002970,0,-0.00411750,0,0.0,-5.961590,0.002716,0.000906,0,0.5569,0.3281,0.1149,485.66,0.1149,0.0248,-4.9946,0.0910,168.80
218,-5.981601,0.002525,0,-0.00085755,0,0.0,-6.029126,0.002551,0.000889,0,0.6145,0.2957,0.0898,509.03,0.0898,0.0206,-4.9954,0.0913,183.80
219,-5.935884,0.002643,0,-0.00240827,0,0.0,-5.989324,0.002640,0.000871,0,0.6047,0.3027,0.0926,511.13,0.0926,0.0125,-4.9961,0.0916,160.40
220,-5.781900,0.003083,0,-0.00320541,0,0.0,-5.898393,0.002875,0.000887,0,0.5619,0.3309,0.1073,510.20,0.1073,0.0136,-4.9967,0.0918,160.20
221,-5.714957,0.003296,0,0.00330987,0,0.0,-5.827843,0.003075,0.000910,0,0.5304,0.3527,0.1169,510.88,0.1169,0.0132,-4.9974,0.0921,162.60
222,-5.659321,0.003485,0,-0.00355863,0,0.0,-5.761722,0.003276,0.000936,0,0.5015,0.3737,0.1248,510.82,0.1248,0.0133,-4.9980,0.0923,162.80
223,-5.721214,0.003276,0,-0.00283913,0,0.0,-5.746272,0.003329,0.000956,0,0.5069,0.3752,0.1179,511.46,0.1179,0.0126,-4.9985,0.0926,163.00
224,-5.574955,0.003792,0,-0.00130571,0,0.0,-5.795968,0.003182,0.000967,0,0.5557,0.3494,0.0949,508.96,0.0949,0.0180,-4.9991,0.0928,162.30
225,-5.516281,0.004021,0,0.00154693,0,0.0,-5.842088,0.003048,0.000961,0,0.5948,0.3258,0.0793,509.81,0.0793,0.0153,-4.9996,0.0930,159.90
226,-5.507350,0.004057,0,-0.00467993,0,0.0,-5.699161,0.003485,0.000989,0,0.5127,0.3787,0.1086,503.85,0.1086,0.0164,-5.0001,0.0932,160.30
227,-5.488199,0.004135,0,-0.00376792,0,0.0,-5.651754,0.003647,0.001004,0,0.4955,0.3905,0.1139,511.11,0.1139,0.0128,-5.0005,0.0934,162.80
228,-5.506124,0.004062,0,0.00019754,0,0.0,-5.683283,0.003558,0.001065,0,0.4796,0.3948,0.1256,508.44,0.1256,0.0843,-5.0010,0.0936,192.90
229,-5.485343,0.004147,0,0.00357045,0,0.0,-5.642476,0.003694,0.001063,0,0.4669,0.4035,0.1297,511.26,0.1297,0.0129,-5.0014,0.0937,162.50
230,-5.461287,0.004248,0,-0.00412381,0,0.0,-5.586926,0.003891,0.001069,0,0.4463,0.4180,0.1357,510.69,0.1357,0.0133,-5.0018,0.0939,162.40
231,-5.323543,0.004875,0,0.00385307,0,0.0,-5.555278,0.004011,0.001080,0,0.4420,0.4248,0.1332,511.44,0.1332,0.0128,-5.0021,0.0940,162.70
232,-5.357675,0.004712,0,-0.00427735,0,0.0,-5.513545,0.004174,0.001093,1,0.4321,0.4328,0.1351,509.48,0.1351,0.0130,-5.0000,0.0847,162.80
233,-5.319978,0.004893,0,-0.00557819,0,0.0,-5.435218,0.004500,0.001120,1,0.4015,0.4500,0.1486,509.50,0.1486,0.0146,-4.9744,0.1095,162.40
234,-5.345023,0.004772,0,0.00454490,0,0.0,-5.408300,0.004621,0.001143,1,0.4010,0.4536,0.1453,510.14,0.1453,0.0129,-5.0000,0.0963,162.80
235,-5.324290,0.004872,0,-0.00416965,0,0.0,-5.396038,0.004680,0.001164,1,0.4070,0.4523,0.1407,509.62,0.1407,0.0128,-5.0000,0.0843,162.60
236,-5.369649,0.004656,0,-0.00409689,0,0.0,-5.386597,0.004726,0.001183,1,0.4134,0.4504,0.1362,509.15,0.1362,0.0128,-5.0000,0.1193,163.30
237,-5.278361,0.005101,0,0.00817908,0,0.0,-5.269626,0.005290,0.001232,1,0.3655,0.4733,0.1612,509.11,0.1612,0.0198,-4.9609,0.1346,162.80
238,-5.279205,0.005096,0,0.00766308,0,0.0,-5.200120,0.005663,0.001285,1,0.3563,0.4760,0.1677,509.91,0.1677,0.0158,-4.9517,0.0978,162.90
239,-5.380201,0.004607,0,-0.00423521,0,0.0,-5.211406,0.005607,0.001306,1,0.3689,0.4728,0.1584,509.94,0.1584,0.0134,-4.9744,0.1095,163.50
240,-5.340779,0.004792,0,-0.00498405,0,0.0,-5.207755,0.005631,0.001326,1,0.3765,0.4705,0.1530,509.76,0.1530,0.0129,-4.9829,0.0989,164.80
241,-5.350788,0.004744,0,0.00037136,0,0.0,-5.245552,0.005442,0.001363,1,0.3564,0.4795,0.1640,507.77,0.1640,0.0758,-4.9999,0.0821,183.40
242,-5.260525,0.005193,0,-0.00318096,0,0.0,-5.273414,0.005301,0.001364,1,0.3761,0.4724,0.1515,509.87,0.1515,0.0148,-4.9910,0.1152,164.20
243,-5.292837,0.005027,0,-0.00503276,0,0.0,-5.256046,0.005383,0.001343,1,0.3802,0.4720,0.1477,509.65,0.1477,0.0129,-4.9895,0.0953,164.10
244,-5.373270,0.004639,0,-0.00218602,0,0.0,-5.299788,0.005170,0.001362,1,0.4068,0.4624,0.1308,510.25,0.1308,0.0183,-5.0000,0.0843,163.60
245,-5.276837,0.005109,0,-0.00292135,0,0.0,-5.331384,0.005018,0.001356,1,0.4268,0.4533,0.1198,509.84,0.1198,0.0147,-4.9910,0.1152,163.00
246,-5.367011,0.004668,0,0.00312207,0,0.0,-5.357673,0.004893,0.001343,1,0.4431,0.4447,0.1121,510.11,0.1121,0.0139,-4.9744,0.1095,162.70
247,-5.330952,0.004839,0,0.00644125,0,0.0,-5.280987,0.005248,0.001306,1,0.4190,0.4574,0.1237,508.97,0.1237,0.0144,-4.9795,0.0862,163.30
248,-5.476693,0.004183,0,0.00196427,0,0.0,-5.328084,0.005027,0.001327,1,0.4440,0.4446,0.1114,510.51,0.1114,0.0190,-5.0000,0.1636,163.20
249,-5.536062,0.003942,0,0.00109167,0,0.0,-5.387247,0.004764,0.001354,0,0.4734,0.4251,0.1015,510.41,0.1015,0.0285,-5.0064,0.0958,162.10
250,-5.493936,0.004112,0,0.00065774,0,0.0,-5.454499,0.004486,0.001390,0,0.4972,0.4053,0.0975,509.42,0.0975,0.0402,-5.0062,0.0954,179.80
251,-5.535966,0.003942,0,0.00059945,0,0.0,-5.534757,0.004181,0.001431,0,0.5266,0.3798,0.0936,507.25,0.0936,0.0406,-5.0059,0.0951,163.80
252,-5.559563,0.003850,0,-0.00210345,0,0.0,-5.587781,0.003967,0.001364,0,0.5571,0.3576,0.0853,510.06,0.0853,0.0151,-5.0057,0.0948,161.90
253,-5.561278,0.003844,0,0.00609382,0,0.0,-5.427023,0.004567,0.001263,0,0.4809,0.4074,0.1117,496.83,0.1117,0.0168,-5.0055,0.0945,160.50
254,-5.756860,0.003161,0,0.00396410,0,0.0,-5.415982,0.004609,0.001242,0,0.4817,0.4068,0.1115,511.49,0.1115,0.0126,-5.0053,0.0942,164.20
255,-5.740454,0.003213,0,0.00073132,0,0.0,-5.474092,0.004375,0.001273,0,0.5097,0.3868,0.1035,509.62,0.1035,0.0364,-5.0051,0.0939,163.40
256,-5.921518,0.002681,0,0.00334431,0,0.0,-5.478305,0.004351,0.001245,0,0.5162,0.3815,0.1023,511.28,0.1023,0.0128,-5.0049,0.0936,163.80
257,-5.927341,0.002666,0,0.00199106,0,0.0,-5.527090,0.004158,0.001239,0,0.5474,0.3617,0.0910,510.10,0.0910,0.0160,-5.0047,0.0934,164.20
258,-6.085620,0.002275,0,0.00421528,0,0.0,-5.487129,0.004305,0.001203,0,0.5298,0.3722,0.0980,511.05,0.0980,0.0126,-5.0045,0.0931,161.90
259,-6.047019,0.002365,0,0.00281069,0,0.0,-5.508485,0.004218,0.001193,0,0.5440,0.3629,0.0931,511.08,0.0931,0.0133,-5.0049,0.0926,161.10
260,-6.041951,0.002377,0,-0.00230793,0,0.0,-5.544938,0.004076,0.001186,0,0.5672,0.3464,0.0864,510.71,0.0864,0.0143,-5.0052,0.0921,161.00
261,-6.012878,0.002447,0,0.00021809,0,0.0,-5.593471,0.003910,0.001229,0,0.5457,0.3505,0.1038,509.05,0.1038,0.0818,-5.0055,0.0917,181.90
262,-5.903556,0.002730,0,-0.00015283,0,0.0,-5.640229,0.003764,0.001283,0,0.5092,0.3612,0.1296,508.23,0.1296,0.1029,-5.0058,0.0912,211.50
263,-5.818870,0.002971,0,-0.00221214,0,0.0,-5.677984,0.003621,0.001229,0,0.5388,0.3464,0.1148,510.49,0.1148,0.0143,-5.0061,0.0908,197.30
264,-5.841610,0.002904,0,0.00560106,0,0.0,-5.516166,0.004185,0.001182,0,0.4526,0.4009,0.1465,498.11,0.1465,0.0173,-5.0063,0.0904,178.70
265,-5.835390,0.002922,0,0.00308077,0,0.0,-5.523509,0.004154,0.001171,0,0.4694,0.3969,0.1337,511.15,0.1337,0.0132,-5.0066,0.0900,171.40
266,-5.712997,0.003303,0,-0.00244966,0,0.0,-5.552549,0.004043,0.001167,0,0.4982,0.3844,0.1174,510.49,0.1174,0.0143,-5.0068,0.0896,173.70
267,-5.830901,0.002935,0,0.00506665,0,0.0,-5.474366,0.004344,0.001152,0,0.4636,0.4052,0.1312,509.16,0.1312,0.0139,-5.0071,0.0893,174.60
268,-5.756942,0.003161,0,0.00127006,0,0.0,-5.527529,0.004138,0.001169,0,0.5052,0.3849,0.1099,509.44,0.1099,0.0227,-5.0073,0.0890,175.90
269,-5.735487,0.003229,0,0.00413684,0,0.0,-5.470752,0.004406,0.001389,0,0.4986,0.3977,0.1038,511.36,0.1038,0.0128,-5.0075,0.0886,188.20
270,-5.738177,0.003221,0,0.00448932,0,0.0,-5.426841,0.004632,0.001657,0,0.4937,0.4124,0.0939,511.34,0.0939,0.0129,-5.0077,0.0883,189.10
271,-5.609468,0.003663,0,-0.00099905,0,0.0,-5.495186,0.004351,0.001655,0,0.5373,0.3925,0.0702,508.61,0.0702,0.0278,-5.0079,0.0881,219.30
272,-5.553416,0.003874,0,0.00139651,0,0.0,-5.567669,0.004037,0.001395,0,0.5762,0.3644,0.0595,508.52,0.0595,0.0198,-5.0081,0.0878,164.70
273,-5.628512,0.003594,0,-0.00260278,0,0.0,-5.598319,0.003889,0.001214,0,0.5897,0.3496,0.0607,510.60,0.0607,0.0129,-5.0082,0.0875,161.10
274,-5.505455,0.004065,0,0.00261127,0,0.0,-5.621416,0.003785,0.001132,0,0.5997,0.3366,0.0637,511.26,0.0637,0.0127,-5.0084,0.0873,174.20
275,-5.414683,0.004451,0,0.01025589,0,0.0,-5.356975,0.004881,0.001263,1,0.4095,0.4644,0.1261,481.83,0.1261,0.0553,-5.0000,0.0926,169.60
276,-5.399697,0.004518,0,-0.00385373,0,0.0,-5.358669,0.004864,0.001234,1,0.4176,0.4567,0.1256,509.68,0.1256,0.0129,-5.0000,0.0800,167.20
277,-5.445528,0.004316,0,-0.00614977,0,0.0,-5.300330,0.005141,0.001244,1,0.4094,0.4612,0.1295,509.48,0.1295,0.0139,-4.9428,0.1005,164.20
278,-5.418698,0.004433,0,-0.00287116,0,0.0,-5.325967,0.005019,0.001247,1,0.4249,0.4529,0.1222,509.19,0.1222,0.0148,-4.9936,0.1355,163.80
279,-5.415352,0.004448,0,0.00295624,0,0.0,-5.351762,0.004898,0.001245,1,0.4400,0.4448,0.1152,509.70,0.1152,0.0143,-4.9305,0.1319,163.80
280,-5.523279,0.003993,0,-0.00145299,0,0.0,-5.401006,0.004680,0.001259,0,0.4681,0.4287,0.1031,510.57,0.1031,0.0224,-5.0092,0.0861,163.70
281,-5.467609,0.004221,0,0.00080118,0,0.0,-5.459338,0.004440,0.001284,0,0.4949,0.4091,0.0960,510.29,0.0960,0.0342,-5.0093,0.0859,163.20
282,-5.467538,0.004222,0,-0.00047114,0,0.0,-5.523577,0.004194,0.001317,0,0.5103,0.3923,0.0974,509.39,0.0974,0.0492,-5.0094,0.0858,168.10
283,-5.492568,0.004117,0,0.00169957,0,0.0,-5.587520,0.003949,0.001290,0,0.5481,0.3657,0.0862,509.76,0.0862,0.0173,-5.0095,0.0856,161.00
284,-5.593255,0.003723,0,0.00424056,0,0.0,-5.524690,0.004162,0.001220,0,0.5202,0.3830,0.0969,509.10,0.0969,0.0130,-5.0096,0.0855,161.40
285,-5.628021,0.003596,0,-0.00001120,0,0.0,-5.558410,0.004047,0.001262,0,0.4659,0.4071,0.1270,508.33,0.1270,0.1240,-5.0097,0.0853,201.00
286,-5.618715,0.003629,0,-0.00078042,0,0.0,-5.635528,0.003775,0.001270,0,0.5146,0.3742,0.1112,507.84,0.1112,0.0310,-5.0098,0.0852,210.60
287,-5.632539,0.003579,0,-0.00033484,0,0.0,-5.716252,0.003520,0.001298,0,0.5416,0.3509,0.1075,506.43,0.1075,0.0559,-5.0099,0.0851,180.90
288,-5.596336,0.003711,0,-0.00148892,0,0.0,-5.795609,0.003262,0.001241,0,0.5924,0.3194,0.0882,508.36,0.0882,0.0166,-5.0099,0.0849,165.50
289,-5.562658,0.003839,0,-0.00167733,0,0.0,-5.855565,0.003069,0.001164,0,0.6325,0.2923,0.0751,509.56,0.0751,0.0146,-5.0100,0.0848,162.10
290,-5.633215,0.003577,0,-0.00046324,0,0.0,-5.969254,0.002767,0.001134,0,0.6794,0.2538,0.0668,505.04,0.0668,0.0344,-5.0101,0.0847,163.90
291,-5.660945,0.003479,0,-0.00216275,0,0.0,-5.958027,0.002765,0.001040,0,0.6789,0.2513,0.0698,510.50,0.0698,0.0126,-5.0109,0.0856,161.10
292,-5.759890,0.003151,0,0.00122137,0,0.0,-6.034266,0.002564,0.000970,0,0.7163,0.2228,0.0609,508.93,0.0609,0.0154,-5.0117,0.0865,161.30
293,-5.773251,0.003110,0,-0.00230684,0,0.0,-6.002055,0.002621,0.000912,0,0.7029,0.2292,0.0679,511.01,0.0679,0.0122,-5.0124,0.0873,161.70
294,-5.866302,0.002833,0,-0.00227516,0,0.0,-5.983372,0.002656,0.000875,0,0.6956,0.2323,0.0721,511.35,0.0721,0.0121,-5.0131,0.0881,160.90
295,-5.850670,0.002878,0,-0.00061842,0,0.0,-6.063004,0.002466,0.000858,0,0.7318,0.2064,0.0618,509.54,0.0618,0.0246,-5.0137,0.0889,160.30
296,-5.952573,0.002599,0,0.00211575,0,0.0,-6.044778,0.002499,0.000830,0,0.7239,0.2096,0.0665,511.35,0.0665,0.0120,-5.0144,0.0896,176.20
297,-6.013632,0.002445,0,-0.00199949,0,0.0,-6.042637,0.002498,0.000809,0,0.7223,0.2102,0.0675,511.32,0.0675,0.0120,-5.0150,0.0903,171.10
298,-5.976858,0.002537,0,-0.00151893,0,0.0,-6.075526,0.002420,0.000790,0,0.7371,0.2004,0.0625,511.01,0.0625,0.0130,-5.0155,0.0909,161.20
299,-5.944969,0.002619,0,-0.00521785,0,0.0,-5.824494,0.003074,0.000876,0,0.5851,0.2931,0.1218,495.87,0.1218,0.0282,-5.0161,0.0915,160.90
300,-5.934570,0.002646,0,0.00221016,0,0.0,-5.830318,0.003061,0.000887,0,0.6002,0.2896,0.1102,511.15,0.1102,0.0129,-5.0142,0.0920,180.20
301,-5.780733,0.003086,0,0.00197723,0,0.0,-5.850056,0.003008,0.000895,0,0.6208,0.2820,0.0972,511.03,0.0972,0.0132,-5.0124,0.0926,164.00
302,-5.904608,0.002727,0,0.00379029,0,0.0,-5.765412,0.003259,0.000916,0,0.5792,0.3073,0.1134,510.72,0.1134,0.0136,-5.0107,0.0930,161.00
303,-5.845137,0.002894,0,-0.00158628,0,0.0,-5.804416,0.003147,0.000930,0,0.6134,0.2925,0.0941,510.57,0.0941,0.0154,-5.0091,0.0935,163.80
304,-5.848197,0.002885,0,-0.00182375,0,0.0,-5.835891,0.003057,0.000931,0,0.6370,0.2812,0.0818,510.77,0.0818,0.0137,-5.0076,0.0939,160.80
305,-5.836794,0.002918,0,0.00252493,0,0.0,-5.828443,0.003077,0.000927,0,0.6377,0.2810,0.0812,511.38,0.0812,0.0122,-5.0062,0.0944,161.40
306,-5.834481,0.002925,0,0.00147031,0,0.0,-5.875927,0.002943,0.000921,0,0.6679,0.2620,0.0702,510.67,0.0702,0.0151,-5.0048,0.0947,178.10
307,-5.720822,0.003277,0,0.00010277,0,0.0,-5.919185,0.002845,0.000979,0,0.6314,0.2777,0.0909,509.53,0.0909,0.0945,-5.0035,0.0951,190.30
308,-5.695677,0.003360,0,0.00207515,0,0.0,-5.926393,0.002817,0.000945,0,0.6386,0.2734,0.0880,510.87,0.0880,0.0127,-5.0023,0.0955,162.50
309,-5.598135,0.003705,0,0.00065838,0,0.0,-6.008554,0.002611,0.000931,0,0.6872,0.2417,0.0710,509.63,0.0710,0.0250,-5.0011,0.0958,160.90
