t,true_vol,est_vol_fast,est_vol_smooth,true_log_vol,est_log_vol_fast,est_log_vol_smooth,true_regime,est_regime_fast,est_regime_smooth,regime_confidence,surprise,entropy,vol_ratio,ess,detected,change_type
3751,0.037154,0.032567,0.032663,-3.2927,-3.4819,-3.4800,1,1,1,0.471,0.6552,1.2070,0.9079,189.2,0,0
3752,0.035104,0.032411,0.034306,-3.3494,-3.4896,-3.4294,1,1,1,0.474,0.6225,1.2241,0.8952,183.9,0,0
3753,0.029364,0.029221,0.031215,-3.5280,-3.5908,-3.5209,1,0,1,0.417,1.8171,1.1522,0.8771,170.1,0,0
3754,0.026646,0.033195,0.031306,-3.6251,-3.4693,-3.5183,1,1,1,0.409,0.8233,1.2537,0.8694,172.2,0,0
3755,0.026715,0.032980,0.032567,-3.6225,-3.4772,-3.4819,1,1,1,0.399,0.6454,1.2389,0.8623,166.1,0,0
3756,0.024202,0.029872,0.032411,-3.7213,-3.5736,-3.4896,1,1,1,0.386,1.3744,1.2011,0.8492,155.4,0,0
3757,0.027478,0.027178,0.029221,-3.5944,-3.6643,-3.5908,1,0,0,0.424,1.3476,1.1526,0.8317,139.9,0,0
3758,0.025389,0.024427,0.033195,-3.6734,-3.7645,-3.4693,1,0,1,0.394,3.7941,1.0285,0.8101,120.6,0,0
3759,0.025869,0.027899,0.032980,-3.6547,-3.6388,-3.4772,1,0,1,0.420,0.8119,1.1456,0.7985,133.9,0,0
3760,0.027666,0.026470,0.029872,-3.5875,-3.6909,-3.5736,1,0,1,0.387,0.7739,1.1131,0.7850,125.3,0,0
3761,0.033359,0.023932,0.027178,-3.4004,-3.7871,-3.6643,1,0,0,0.452,2.0056,1.0453,0.7674,111.1,0,0
3762,0.032599,0.024480,0.024427,-3.4235,-3.7668,-3.7645,1,0,0,0.541,0.6813,1.0882,0.7529,110.6,0,0
3763,0.031645,0.022442,0.027899,-3.4532,-3.8513,-3.6388,1,0,0,0.423,2.1482,1.0573,0.7355,96.7,0,0
3764,0.031958,0.020725,0.026470,-3.4433,-3.9287,-3.6909,1,0,0,0.456,1.1286,0.9734,0.7160,191.0,0,0
3765,0.029494,0.019073,0.023932,-3.5236,-4.0054,-3.7871,1,0,0,0.535,2.1664,0.9157,0.6949,170.6,0,0
3766,0.025949,0.021183,0.024480,-3.6516,-3.9099,-3.7668,1,0,0,0.495,0.8031,1.0633,0.6808,184.6,0,0
3767,0.025285,0.020216,0.022442,-3.6776,-3.9542,-3.8513,1,0,0,0.514,0.7399,1.0340,0.6661,173.6,0,0
3768,0.027676,0.018859,0.020725,-3.5872,-4.0194,-3.9287,1,0,0,0.593,1.0044,0.9312,0.6499,156.6,0,0
3769,0.026971,0.017581,0.019073,-3.6130,-4.0842,-4.0054,1,0,0,0.658,1.2005,0.8581,0.6325,137.9,0,0
3770,0.028889,0.021777,0.021183,-3.5443,-3.8877,-3.9099,1,0,0,0.546,1.0289,1.1463,0.6268,159.2,0,0
3771,0.024884,0.019854,0.020216,-3.6935,-3.9763,-3.9542,1,0,0,0.574,2.9387,1.0299,0.6174,151.4,0,0
3772,0.021514,0.019435,0.018859,-3.8391,-3.9972,-4.0194,1,0,0,0.623,0.6902,1.0342,0.6081,144.8,0,0
3773,0.020950,0.018768,0.017581,-3.8656,-4.0316,-4.0842,1,0,0,0.662,0.7795,1.0399,0.5983,134.6,0,0
3774,0.020971,0.017881,0.021777,-3.8646,-4.0772,-3.8877,1,0,0,0.446,0.8780,0.9910,0.5876,121.7,0,0
3775,0.026770,0.020357,0.019854,-3.6205,-3.9611,-3.9763,1,0,0,0.553,0.7850,1.1288,0.5841,131.0,0,0
3776,0.025265,0.018592,0.019435,-3.6783,-4.0462,-3.9972,1,0,0,0.552,1.7952,1.0411,0.5769,117.6,0,0
3777,0.026732,0.025796,0.018768,-3.6219,-3.7322,-4.0316,1,1,0,0.569,1.0612,1.2000,0.5884,107.5,0,0
3778,0.027226,0.024184,0.017881,-3.6036,-3.7949,-4.0772,1,1,0,0.586,0.8184,1.1504,0.5950,108.5,0,0
3779,0.030005,0.022949,0.020357,-3.5064,-3.8431,-3.9611,1,0,0,0.488,0.7803,1.1163,0.5981,107.1,0,0
3780,0.031883,0.023383,0.018592,-3.4457,-3.8247,-4.0462,1,0,0,0.570,0.7144,1.1754,0.6022,101.0,0,0
3781,0.036833,0.030915,0.025796,-3.3014,-3.5482,-3.7322,1,1,1,0.397,1.0323,1.3036,0.6249,77.6,0,0
3782,0.032698,0.033632,0.024184,-3.4205,-3.4682,-3.7949,1,1,1,0.399,0.7059,1.2923,0.6522,194.5,0,0
3783,0.033696,0.036578,0.022949,-3.3904,-3.3856,-3.8431,1,1,0,0.432,0.7213,1.2908,0.6843,185.3,0,0
3784,0.040107,0.054532,0.023383,-3.2162,-2.9820,-3.8247,1,2,0,0.402,1.5523,1.2419,0.7572,124.9,0,0
3785,0.036415,0.052969,0.030915,-3.3128,-3.0186,-3.5482,1,2,1,0.376,0.6574,1.2386,0.8181,132.2,0,0
3786,0.034012,0.053751,0.033632,-3.3810,-3.0051,-3.4682,1,2,1,0.397,0.7213,1.2205,0.8741,129.9,0,0
3787,0.037085,0.052322,0.036578,-3.2945,-3.0326,-3.3856,1,2,1,0.379,0.6798,1.2735,0.9204,129.2,0,0
3788,0.038152,0.064472,0.054532,-3.2662,-2.8175,-2.9820,1,2,2,0.444,1.2147,1.2024,0.9899,109.8,0,0
3789,0.037160,0.056970,0.052969,-3.2925,-2.9473,-3.0186,1,2,2,0.478,4.6550,1.2849,1.0337,113.6,0,0
3790,0.032196,0.051944,0.053751,-3.4359,-3.0411,-3.0051,1,2,2,0.501,0.7583,1.3239,1.0608,111.3,0,0
3791,0.030970,0.045462,0.052322,-3.4747,-3.1725,-3.0326,1,2,2,0.449,1.2280,1.3022,1.0698,103.3,0,0
3792,0.036000,0.039588,0.064472,-3.3242,-3.3067,-2.8175,1,0,2,0.497,1.8220,1.2798,1.0643,89.4,0,0
3793,0.029396,0.038210,0.056970,-3.5269,-3.3410,-2.9473,1,0,2,0.454,0.6551,1.2894,1.0562,196.6,0,0
3794,0.027214,0.035756,0.051944,-3.6040,-3.4042,-3.0411,1,0,2,0.400,0.6827,1.2545,1.0432,186.7,0,0
3795,0.034794,0.033883,0.045462,-3.3583,-3.4553,-3.1725,1,0,2,0.370,0.6720,1.2240,1.0273,175.1,0,0
3796,0.031668,0.030034,0.039588,-3.4524,-3.5683,-3.3067,1,0,0,0.378,1.4451,1.1294,1.0042,149.9,0,0
3797,0.031058,0.027280,0.038210,-3.4719,-3.6577,-3.3410,1,0,0,0.361,1.1115,1.0660,0.9770,128.0,0,0
3798,0.034037,0.024804,0.035756,-3.3803,-3.7460,-3.4042,1,0,0,0.403,1.3871,0.9762,0.9468,108.4,0,0
3799,0.028848,0.023270,0.033883,-3.5457,-3.8077,-3.4553,1,0,0,0.446,1.0345,0.9696,0.9162,94.1,0,0
3800,0.024674,0.025914,0.030034,-3.7020,-3.7104,-3.5683,1,0,0,0.513,0.8885,1.1598,0.8950,192.4,0,0
3801,0.024602,0.029810,0.027280,-3.7049,-3.5839,-3.6577,1,0,0,0.577,0.9549,1.2631,0.8854,166.1,0,0
3802,0.024014,0.034237,0.024804,-3.7291,-3.4554,-3.7460,1,1,0,0.633,0.9719,1.3075,0.8875,135.1,0,0
3803,0.023509,0.030915,0.023270,-3.7504,-3.5552,-3.8077,1,1,0,0.658,0.8037,1.2403,0.8815,152.7,0,0
3804,0.025408,0.032498,0.025914,-3.6727,-3.5035,-3.7104,1,1,0,0.512,0.7656,1.2460,0.8801,137.5,0,0
3805,0.028629,0.031465,0.029810,-3.5533,-3.5324,-3.5839,1,1,0,0.379,0.6252,1.2293,0.8764,134.4,0,0
3806,0.029734,0.029470,0.034237,-3.5155,-3.5919,-3.4554,1,1,1,0.404,0.6513,1.1605,0.8684,133.4,0,0
3807,0.028703,0.035518,0.030915,-3.5508,-3.4077,-3.5552,1,1,1,0.409,1.1640,1.2464,0.8759,109.0,0,0
3808,0.030237,0.032184,0.032498,-3.4987,-3.5026,-3.5035,1,1,1,0.442,0.8665,1.1801,0.8748,108.1,0,0
3809,0.032874,0.030432,0.031465,-3.4151,-3.5551,-3.5324,1,1,1,0.422,0.6765,1.2082,0.8696,104.3,0,0
3810,0.036087,0.030131,0.029470,-3.3218,-3.5633,-3.5919,1,0,1,0.457,0.6673,1.1795,0.8643,98.4,0,0
3811,0.035289,0.032638,0.035518,-3.3442,-3.4889,-3.4077,1,0,1,0.468,0.7237,1.2611,0.8658,195.2,0,0
3812,0.035335,0.029098,0.032184,-3.3429,-3.5988,-3.5026,1,0,1,0.463,2.0806,1.1559,0.8586,192.9,0,0
3813,0.032918,0.033543,0.030432,-3.4137,-3.4642,-3.5551,1,1,1,0.410,0.9015,1.2632,0.8631,184.2,0,0
3814,0.033688,0.033077,0.030131,-3.3906,-3.4794,-3.5633,1,1,0,0.394,0.6344,1.2158,0.8662,178.5,0,0
3815,0.042434,0.039019,0.032638,-3.1598,-3.3213,-3.4889,1,1,0,0.366,1.0003,1.2614,0.8835,156.7,0,0
3816,0.044984,0.034651,0.029098,-3.1015,-3.4360,-3.5988,1,1,0,0.445,1.2251,1.2090,0.8884,158.3,0,0
3817,0.039427,0.032801,0.033543,-3.2333,-3.4859,-3.4642,1,1,1,0.403,0.6828,1.2254,0.8884,152.1,0,0
3818,0.039048,0.041606,0.033077,-3.2430,-3.2521,-3.4794,1,1,1,0.454,1.1527,1.2990,0.9100,131.9,0,0
3819,0.037031,0.044920,0.039019,-3.2960,-3.1793,-3.3213,1,1,1,0.470,0.8105,1.3366,0.9372,124.4,0,0
3820,0.038850,0.041390,0.034651,-3.2480,-3.2652,-3.4360,1,1,1,0.480,0.8291,1.3413,0.9530,123.2,0,0
3821,0.033012,0.040315,0.032801,-3.4109,-3.2929,-3.4859,1,1,1,0.447,0.6942,1.3203,0.9645,116.6,0,0
3822,0.031581,0.038095,0.041606,-3.4552,-3.3472,-3.2521,1,1,1,0.414,0.7045,1.2967,0.9694,108.0,0,0
3823,0.028603,0.044097,0.044920,-3.5543,-3.2051,-3.1793,1,1,1,0.343,0.9727,1.3481,0.9883,106.2,0,0
3824,0.028550,0.043284,0.041390,-3.5561,-3.2249,-3.2652,1,1,1,0.379,0.7232,1.3458,1.0030,100.7,0,0
3825,0.028313,0.037908,0.040315,-3.5644,-3.3527,-3.2929,1,1,1,0.403,1.1986,1.2646,1.0033,90.5,0,0
3826,0.027929,0.035369,0.038095,-3.5781,-3.4137,-3.3472,1,1,1,0.396,0.7002,1.1960,0.9975,194.0,0,0
3827,0.025798,0.036975,0.044097,-3.6575,-3.3700,-3.2051,1,1,1,0.349,0.7067,1.2370,0.9962,193.7,0,0
3828,0.021584,0.033990,0.043284,-3.8358,-3.4484,-3.2249,1,1,1,0.350,0.7324,1.1845,0.9879,183.4,0,0
3829,0.022324,0.029981,0.037908,-3.8021,-3.5642,-3.3527,1,0,1,0.408,3.6814,1.0906,0.9708,164.0,0,0
3830,0.023027,0.030176,0.035369,-3.7711,-3.5553,-3.4137,1,0,1,0.420,0.6511,1.1146,0.9560,162.7,0,0
3831,0.023307,0.027335,0.036975,-3.7590,-3.6494,-3.3700,1,0,1,0.419,1.8563,1.0700,0.9360,145.5,0,0
3832,0.028557,0.025294,0.033990,-3.5559,-3.7231,-3.4484,1,0,1,0.414,1.0980,1.0219,0.9131,129.0,0,0
3833,0.023016,0.024515,0.029981,-3.7716,-3.7538,-3.5642,1,0,0,0.467,0.7280,1.0557,0.8907,120.0,0,0
3834,0.023901,0.025038,0.030176,-3.7338,-3.7359,-3.5553,1,0,0,0.426,0.6558,1.1238,0.8719,120.0,0,0
3835,0.026525,0.041779,0.027335,-3.6297,-3.2367,-3.6494,1,2,0,0.498,1.5161,1.2858,0.8966,93.5,0,0
3836,0.028888,0.039378,0.025294,-3.5443,-3.3097,-3.7231,1,2,0,0.524,1.8472,1.3321,0.9127,186.4,0,0
3837,0.032544,0.043835,0.024515,-3.4251,-3.2067,-3.7538,1,2,0,0.490,0.6894,1.3063,0.9381,192.1,0,0
3838,0.030433,0.041642,0.025038,-3.4922,-3.2626,-3.7359,1,1,0,0.441,0.7771,1.3274,0.9553,178.1,0,0
3839,0.026381,0.041609,0.041779,-3.6351,-3.2616,-3.2367,1,1,2,0.373,0.6744,1.3130,0.9706,169.9,0,0
3840,0.027218,0.037994,0.039378,-3.6039,-3.3511,-3.3097,1,1,2,0.339,0.9461,1.2798,0.9755,148.4,0,0
3841,0.024063,0.038135,0.043835,-3.7271,-3.3438,-3.2067,1,1,2,0.371,0.6864,1.2498,0.9801,141.2,0,0
3842,0.027626,0.045554,0.041642,-3.5890,-3.1663,-3.2626,1,1,1,0.355,0.8258,1.2710,1.0023,147.8,0,0
3843,0.032927,0.040206,0.041609,-3.4135,-3.2904,-3.2616,1,1,1,0.374,2.0211,1.2496,1.0091,131.5,0,0
3844,0.033536,0.047101,0.037994,-3.3951,-3.1326,-3.3511,1,1,1,0.423,0.8386,1.2472,1.0316,134.9,0,0
3845,0.038273,0.047702,0.038135,-3.2630,-3.1201,-3.3438,1,1,1,0.448,0.6963,1.2317,1.0530,130.1,0,0
3846,0.037655,0.043097,0.045554,-3.2793,-3.2189,-3.1663,1,1,1,0.404,0.9299,1.2587,1.0610,120.3,0,0
3847,0.035377,0.038071,0.040206,-3.3417,-3.3356,-3.2904,1,1,1,0.444,1.3078,1.1829,1.0560,106.9,0,0
3848,0.032035,0.035101,0.047101,-3.4409,-3.4101,-3.1326,1,1,1,0.425,0.8603,1.1348,1.0445,96.6,0,0
3849,0.031387,0.033124,0.047702,-3.4613,-3.4596,-3.1201,1,1,1,0.445,0.6266,1.1062,1.0294,197.6,0,0
3850,0.035244,0.030613,0.043097,-3.3455,-3.5361,-3.2189,1,1,1,0.443,1.1253,1.1302,1.0099,185.8,0,0
3851,0.032326,0.027939,0.038071,-3.4319,-3.6261,-3.3356,1,0,1,0.485,2.5758,1.0862,0.9861,164.6,0,0
3852,0.038308,0.032046,0.035101,-3.2621,-3.4961,-3.4101,1,1,1,0.514,0.8693,1.1754,0.9746,184.5,0,0
3853,0.039969,0.048393,0.033124,-3.2197,-3.0998,-3.4596,1,1,1,0.527,1.6121,1.2578,1.0039,141.6,0,0
3854,0.042212,0.045154,0.030613,-3.1650,-3.1763,-3.5361,1,1,1,0.483,0.7374,1.2521,1.0221,155.5,0,0
3855,0.042584,0.049313,0.027939,-3.1563,-3.0904,-3.6261,1,1,0,0.435,0.8439,1.2737,1.0481,143.6,0,0
3856,0.039255,0.047122,0.032046,-3.2377,-3.1358,-3.4961,1,1,1,0.465,0.6502,1.2669,1.0659,145.5,0,0
3857,0.036118,0.050887,0.048393,-3.3210,-3.0585,-3.0998,1,1,1,0.393,0.8680,1.3109,1.0904,136.0,0,0
3858,0.036782,0.044292,0.045154,-3.3027,-3.1930,-3.1763,1,1,1,0.455,1.5236,1.2878,1.0966,135.5,0,0
3859,0.034889,0.043983,0.049313,-3.3556,-3.1955,-3.0904,1,1,1,0.398,0.7030,1.2499,1.1012,129.9,0,0
3860,0.030562,0.043729,0.047122,-3.4880,-3.1984,-3.1358,1,1,1,0.419,0.7036,1.2339,1.1046,124.8,0,0
3861,0.032058,0.044020,0.050887,-3.4402,-3.1900,-3.0585,1,2,1,0.375,0.7091,1.2321,1.1082,120.3,0,0
3862,0.032079,0.045857,0.044292,-3.4395,-3.1491,-3.1930,1,2,1,0.371,0.7763,1.2405,1.1155,116.4,0,0
3863,0.040899,0.040481,0.043983,-3.1967,-3.2720,-3.1955,1,1,1,0.397,1.6803,1.2380,1.1093,110.8,0,0
3864,0.041887,0.038051,0.043729,-3.1728,-3.3304,-3.1984,1,1,1,0.371,0.6864,1.1933,1.0981,104.9,0,0
3865,0.039623,0.034384,0.044020,-3.2284,-3.4271,-3.1900,1,0,2,0.362,0.9829,1.1370,1.0794,96.3,0,0
3866,0.035406,0.038017,0.045857,-3.3409,-3.3291,-3.1491,1,1,2,0.372,0.8943,1.2010,1.0712,188.5,0,0
3867,0.032755,0.038139,0.040481,-3.4187,-3.3285,-3.2720,1,1,1,0.358,0.6288,1.2314,1.0641,185.8,0,0
3868,0.030414,0.036356,0.038051,-3.4929,-3.3760,-3.3304,1,1,1,0.374,0.6106,1.2045,1.0535,186.7,0,0
3869,0.027866,0.032390,0.034384,-3.5803,-3.4874,-3.4271,1,0,0,0.402,1.5060,1.1326,1.0346,184.4,0,0
3870,0.026980,0.029770,0.038017,-3.6127,-3.5664,-3.3291,1,0,1,0.393,0.8167,1.0804,1.0116,175.7,0,0
3871,0.025617,0.030337,0.038139,-3.6645,-3.5477,-3.3285,1,0,1,0.390,0.6591,1.0906,0.9923,172.4,0,0
3872,0.027952,0.027664,0.036356,-3.5773,-3.6360,-3.3760,1,0,1,0.394,1.5450,1.0810,0.9687,161.0,0,0
3873,0.026251,0.026676,0.032390,-3.6401,-3.6726,-3.4874,1,0,0,0.440,0.6741,1.0798,0.9451,152.7,0,0
3874,0.026506,0.024497,0.029770,-3.6304,-3.7561,-3.5664,1,0,0,0.478,2.3171,1.0474,0.9188,135.5,0,0
3875,0.025942,0.023792,0.030337,-3.6519,-3.7854,-3.5477,1,0,0,0.433,0.6835,1.0172,0.8936,127.3,0,0
3876,0.022036,0.021876,0.027664,-3.8151,-3.8652,-3.6360,1,0,0,0.468,3.6101,0.9565,0.8663,110.0,0,0
3877,0.021934,0.021952,0.026676,-3.8197,-3.8636,-3.6726,1,0,0,0.493,0.6583,1.0005,0.8420,107.4,0,0
3878,0.019635,0.020492,0.024497,-3.9304,-3.9293,-3.7561,1,0,0,0.537,3.4837,0.9813,0.8167,93.4,0,0
3879,0.021929,0.019406,0.023792,-3.8200,-3.9861,-3.7854,1,0,0,0.541,1.2541,0.8983,0.7913,192.8,0,0
3880,0.021961,0.022630,0.021876,-3.8185,-3.8466,-3.8652,1,0,0,0.593,1.0231,1.1108,0.7767,194.2,0,0
3881,0.022607,0.025640,0.021952,-3.7895,-3.7336,-3.8636,1,0,0,0.571,0.8908,1.2170,0.7713,173.9,0,0
3882,0.026246,0.024108,0.020492,-3.6402,-3.7927,-3.9293,1,0,0,0.622,0.6538,1.1293,0.7628,181.5,0,0
3883,0.029214,0.024140,0.019406,-3.5331,-3.7894,-3.9861,1,0,0,0.667,0.6282,1.1341,0.7554,176.0,0,0
3884,0.029703,0.031270,0.022630,-3.5165,-3.5401,-3.8466,1,1,0,0.513,1.3222,1.2422,0.7671,129.2,0,0
3885,0.032857,0.032792,0.025640,-3.4156,-3.4935,-3.7336,1,1,0,0.405,0.7966,1.2507,0.7817,118.0,0,0
3886,0.029578,0.030040,0.024108,-3.5207,-3.5765,-3.7927,1,1,0,0.432,0.7326,1.1806,0.7878,120.7,0,0
3887,0.031322,0.027986,0.024140,-3.4634,-3.6418,-3.7894,1,1,0,0.423,0.6803,1.1406,0.7883,118.8,0,0
3888,0.036844,0.030196,0.031270,-3.3011,-3.5638,-3.5401,1,1,1,0.451,0.8927,1.1054,0.7945,106.5,0,0
3889,0.038589,0.033232,0.032792,-3.2548,-3.4682,-3.4935,1,1,1,0.436,0.9432,1.1811,0.8080,96.1,0,0
3890,0.039567,0.037980,0.030040,-3.2298,-3.3352,-3.5765,1,1,1,0.476,0.8885,1.1954,0.8324,185.0,0,0
3891,0.047249,0.042639,0.027986,-3.0523,-3.2220,-3.6418,1,1,1,0.464,0.8599,1.2309,0.8660,166.1,0,0
3892,0.043654,0.042257,0.030196,-3.1315,-3.2335,-3.5638,1,1,1,0.519,0.6322,1.2698,0.8951,167.5,0,0
3893,0.039572,0.041028,0.033232,-3.2296,-3.2643,-3.4682,1,1,1,0.505,0.6333,1.2817,0.9180,167.5,0,0
3894,0.042833,0.036393,0.037980,-3.1504,-3.3811,-3.3352,1,1,1,0.472,2.1952,1.2450,0.9268,164.8,0,0
3895,0.041353,0.045459,0.042639,-3.1856,-3.1632,-3.2220,1,1,1,0.427,1.1480,1.2900,0.9573,154.3,0,0
3896,0.047643,0.040856,0.042257,-3.0440,-3.2689,-3.2335,1,1,1,0.414,1.0290,1.2578,0.9730,151.1,0,0
3897,0.042934,0.041140,0.041028,-3.1481,-3.2604,-3.2643,1,1,1,0.418,0.6910,1.2309,0.9878,145.3,0,0
3898,0.039500,0.051666,0.036393,-3.2315,-3.0373,-3.3811,1,1,1,0.429,1.1917,1.2272,1.0268,135.6,0,0
3899,0.041073,0.049767,0.045459,-3.1924,-3.0772,-3.1632,1,1,1,0.381,0.6708,1.2391,1.0566,134.0,0,0
3900,0.037896,0.060371,0.040856,-3.2729,-2.8807,-3.2689,1,2,1,0.430,1.1711,1.1852,1.1086,116.0,0,0
3901,0.033721,0.052527,0.041140,-3.3896,-3.0213,-3.2604,1,1,1,0.457,1.7702,1.1748,1.1353,121.3,0,0
3902,0.037350,0.046613,0.051666,-3.2874,-3.1368,-3.0373,1,1,1,0.405,0.9509,1.2110,1.1447,119.4,0,0
3903,0.042463,0.054504,0.049767,-3.1591,-2.9785,-3.0772,1,1,1,0.403,1.0613,1.2239,1.1716,112.1,0,0
3904,0.045126,0.048015,0.060371,-3.0983,-3.1053,-2.8807,1,1,2,0.439,1.5024,1.2656,1.1798,109.8,0,0
3905,0.041173,0.049695,0.052527,-3.1900,-3.0700,-3.0213,1,1,1,0.468,0.7641,1.2877,1.1907,106.0,0,0
3906,0.037937,0.047752,0.046613,-3.2718,-3.1099,-3.1368,1,1,1,0.471,0.6788,1.2818,1.1956,101.0,0,0
3907,0.039179,0.055572,0.054504,-3.2396,-2.9632,-2.9785,1,1,1,0.435,0.9978,1.3435,1.2179,99.1,0,0
3908,0.035955,0.049712,0.048015,-3.3255,-3.0753,-3.1053,1,1,1,0.441,0.9118,1.3298,1.2238,191.4,0,0
3909,0.032343,0.047903,0.049695,-3.4314,-3.1123,-3.0700,1,1,1,0.433,0.6542,1.3260,1.2245,182.5,0,0
3910,0.032823,0.041838,0.047752,-3.4166,-3.2416,-3.1099,1,1,1,0.443,2.0218,1.2629,1.2108,156.1,0,0
3911,0.031784,0.038621,0.055572,-3.4488,-3.3157,-2.9632,1,1,1,0.371,0.8702,1.2739,1.1910,137.4,0,0
3912,0.030834,0.034485,0.049712,-3.4791,-3.4236,-3.0753,1,0,1,0.393,3.5439,1.1956,1.1636,113.4,0,0
3913,0.030181,0.033252,0.047903,-3.5005,-3.4580,-3.1123,1,1,1,0.397,0.6960,1.1470,1.1361,106.5,0,0
3914,0.029589,0.030615,0.041838,-3.5204,-3.5374,-3.2416,1,0,1,0.409,0.9826,1.0859,1.1052,91.1,0,0
3915,0.030293,0.029010,0.038621,-3.4969,-3.5892,-3.3157,1,0,1,0.382,0.6616,1.0909,1.0737,196.7,0,0
3916,0.035962,0.028039,0.034485,-3.3253,-3.6236,-3.4236,1,0,0,0.391,0.6087,1.0872,1.0432,191.3,0,0
3917,0.038416,0.025681,0.033252,-3.2593,-3.7091,-3.4580,1,0,1,0.423,1.4679,1.0285,1.0102,173.8,0,0
3918,0.030836,0.033216,0.030615,-3.4791,-3.4674,-3.5374,1,1,0,0.469,1.2558,1.2370,0.9986,181.8,0,0
3919,0.032075,0.032838,0.029010,-3.4397,-3.4827,-3.5892,1,1,0,0.463,0.6221,1.2511,0.9874,178.8,0,0
3920,0.030901,0.030981,0.028039,-3.4770,-3.5391,-3.6236,1,1,0,0.481,0.6801,1.1935,0.9730,176.8,0,0
3921,0.026852,0.028243,0.025681,-3.6174,-3.6257,-3.7091,1,0,0,0.549,1.0296,1.1432,0.9534,171.1,0,0
3922,0.028785,0.025559,0.033216,-3.5479,-3.7195,-3.4674,1,0,1,0.425,1.9491,1.0807,0.9294,158.9,0,0
3923,0.035239,0.023811,0.032838,-3.3456,-3.7889,-3.4827,1,0,1,0.403,1.1426,1.0887,0.9037,143.4,0,0
3924,0.036932,0.043120,0.030981,-3.2987,-3.2117,-3.5391,1,2,1,0.423,1.7635,1.2914,0.9280,108.9,0,0
3925,0.040731,0.047177,0.028243,-3.2008,-3.1313,-3.6257,1,2,0,0.409,0.7959,1.2339,0.9596,103.4,0,0
3926,0.040556,0.044534,0.025559,-3.2051,-3.1944,-3.7195,1,2,0,0.489,0.7226,1.2751,0.9812,112.1,0,0
3927,0.042920,0.080494,0.023811,-3.1484,-2.5854,-3.7889,1,3,0,0.540,2.1274,1.0425,1.0861,54.8,0,0
3928,0.034219,0.075958,0.043120,-3.3750,-2.6572,-3.2117,1,2,2,0.386,0.9139,1.1137,1.1668,194.2,0,0
3929,0.036064,0.066936,0.047177,-3.3225,-2.7921,-3.1313,1,2,2,0.426,3.1604,1.2058,1.2164,170.7,0,0
3930,0.035170,0.059038,0.044534,-3.3476,-2.9172,-3.1944,1,2,2,0.389,1.3351,1.2791,1.2417,140.6,0,0
3931,0.034639,0.051426,0.080494,-3.3628,-3.0550,-2.5854,1,2,3,0.445,4.3477,1.2872,1.2464,106.3,0,0
3932,0.034590,0.046207,0.075958,-3.3642,-3.1560,-2.6572,1,1,2,0.473,1.1811,1.3016,1.2386,82.1,0,0
3933,0.036721,0.043632,0.066936,-3.3044,-3.2050,-2.7921,1,1,2,0.468,0.6702,1.2871,1.2255,197.1,0,0
3934,0.037459,0.042989,0.059038,-3.2845,-3.2165,-2.9172,1,1,2,0.412,0.6339,1.2984,1.2122,192.6,0,0
3935,0.041194,0.041330,0.051426,-3.1895,-3.2556,-3.0550,1,1,2,0.370,0.6727,1.3057,1.1964,183.5,0,0
3936,0.036900,0.042491,0.046207,-3.2995,-3.2299,-3.1560,1,1,1,0.372,0.6542,1.3249,1.1847,181.2,0,0
3937,0.036822,0.044088,0.043632,-3.3016,-3.1957,-3.2050,1,1,1,0.399,0.6720,1.3055,1.1778,179.4,0,0
3938,0.035576,0.047363,0.042989,-3.3361,-3.1273,-3.2165,1,1,1,0.380,0.7157,1.3290,1.1788,176.6,0,0
3939,0.035502,0.046765,0.041330,-3.3382,-3.1413,-3.2556,1,1,1,0.384,0.6657,1.3138,1.1781,170.0,0,0
3940,0.032946,0.040784,0.042491,-3.4129,-3.2746,-3.2299,1,1,1,0.370,2.2194,1.2714,1.1639,156.0,0,0
3941,0.031225,0.047839,0.044088,-3.4665,-3.1173,-3.1957,1,1,1,0.376,0.8562,1.3163,1.1669,155.2,0,0
3942,0.032576,0.043723,0.047363,-3.4242,-3.2077,-3.1273,1,1,1,0.355,0.8692,1.2932,1.1601,146.1,0,0
3943,0.038479,0.043729,0.046765,-3.2577,-3.2045,-3.1413,1,1,1,0.381,0.6835,1.2800,1.1539,138.9,0,0
3944,0.042993,0.041050,0.040784,-3.1467,-3.2640,-3.2746,1,1,1,0.426,0.7495,1.2479,1.1423,129.8,0,0
3945,0.040031,0.071994,0.047839,-3.2181,-2.6970,-3.1173,1,2,1,0.395,1.6852,1.1539,1.2008,102.5,0,0
3946,0.040994,0.072011,0.043723,-3.1943,-2.7033,-3.2077,1,2,1,0.419,0.7050,1.1927,1.2517,102.5,0,0
3947,0.044974,0.069365,0.043729,-3.1017,-2.7438,-3.2045,1,2,1,0.419,0.6876,1.2289,1.2903,104.0,0,0
3948,0.045266,0.060130,0.041050,-3.0952,-2.8888,-3.2640,1,2,1,0.418,2.7468,1.2756,1.3039,108.0,0,0
3949,0.042690,0.052128,0.071994,-3.1538,-3.0286,-2.6970,1,1,2,0.470,2.4643,1.2651,1.2983,106.7,0,0
3950,0.036387,0.047088,0.072011,-3.3135,-3.1246,-2.7033,1,1,2,0.466,0.8219,1.2678,1.2822,101.4,0,0
3951,0.037840,0.042667,0.069365,-3.2744,-3.2198,-2.7438,1,1,2,0.426,1.0517,1.2913,1.2582,94.2,0,0
